"year","president","date","sentenceID","sentence"
"2012","Zuma","09-02-2012",5282,"enable decisively shift road rail transportation coal caused deterioration roads mpumalanga"
"2012","Zuma","09-02-2012",5283,"eastern north west province benefit focus infrastructure connected mining mineral beneficiation"
"2012","Zuma","09-02-2012",5284,"improve movement economic integration durban free gauteng logistics industrial corridor"
"2012","Zuma","09-02-2012",5285,"project intended connect major economic centres gauteng durban pinetown time connect centres improved export capacity sea ports"
"2012","Zuma","09-02-2012",5286,"regard pleased announce market demand strategy transnet entails investment hundred billion rand capital projects"
"2012","Zuma","09-02-2012",5287,"amount billion rand allocated rail projects majority balance projects ports"
"2012","Zuma","09-02-2012",5288,"list planned projects expansion iron ore export channel million tons annum million tons annum"
"2012","Zuma","09-02-2012",5289,"includes improvements durban gauteng rail corridor phased development million tons annum manganese export channel port ngqura nelson mandela bay"
"2012","Zuma","09-02-2012",5290,"market demand strategy result creation jobs economy increased localization black economic empowerment"
"2012","Zuma","09-02-2012",5291,"position regional trans shipment hub saharan deliver nepad"
"2012","Zuma","09-02-2012",5292,"regional integration agenda"
"2012","Zuma","09-02-2012",5293,"necessity reducing port charges reducing costs business"
"2012","Zuma","09-02-2012",5294,"issue port charges raised sharply automotive sector port elizabeth uitenhage performance monitoring visit sector"
"2012","Zuma","09-02-2012",5295,"regard pleased announce port regulator transnet agreed arrangement result exporters manufactured receiving significant decrease port charges coming equal billion rand total"
"2012","Zuma","09-02-2012",5296,"thirdly develop major eastern node improve industrial agricultural development export capacity eastern cape region expand province"
"2012","Zuma","09-02-2012",5297,"economic logistics linkages northern cape kwazulu natal"
"2012","Zuma","09-02-2012",5298,"transkei eastern cape committed building dam umzimvubu river source expand agricultural production"
"2012","Zuma","09-02-2012",5299,"addition implementation mthatha revitalization project presidential special project proceeding"
"2012","Zuma","09-02-2012",5300,"advanced stage improve water sanitation electricity roads human settlements airport development institutional governance issues"
"2012","Zuma","09-02-2012",5301,"fourthly north west expand roll water roads rail electricity infrastructure"
"2012","Zuma","09-02-2012",5302,"ten priority roads upgraded"
"2012","Zuma","09-02-2012",5303,"fifthly enormous potential west coast country improve infrastructure unlock potential"
"2012","Zuma","09-02-2012",5304,"plans include expansion iron ore rail line sishen northern cape saldanha bay western cape create jobs provinces"
"2012","Zuma","09-02-2012",5305,"iron ore capacity transport increase capacity million tons annum"
"2012","Zuma","09-02-2012",5306,"expansion iron ore mining decade feed developing world"
"2012","Zuma","09-02-2012",5307,"growing investment infrastructure industrial activities"
"2012","Zuma","09-02-2012",5308,"compatriots identified critical social infrastructure projects"
"2012","Zuma","09-02-2012",5309,"include projects aimed laying basis national health insurance system refurbishment hospitals nurses"
"2012","Zuma","09-02-2012",5310,"homes"
"2012","Zuma","09-02-2012",5311,"total million rand allocated preparatory building universities mpumalanga northern cape"
"2012","Zuma","09-02-2012",5312,"infrastructure project potential"
"2012","Zuma","09-02-2012",5313,"bid host square kilometre array radio telescope partnership countries"
"2012","Zuma","09-02-2012",5314,"winning bid announced month"
"2012","Zuma","09-02-2012",5315,"urge support country"
"2012","Zuma","09-02-2012",5316,"bid"
"2012","Zuma","09-02-2012",5317,"lastly infrastructure extends borders"
"2012","Zuma","09-02-2012",5318,"champions north road rail corridor union"
"2012","Zuma","09-02-2012",5319,"nepad presidential infrastructure championing initiative pdf"
"2012","Zuma","09-02-2012",5320,"regard comprises inter related projects cover roads railways border crossings energy information communication technologies"
"2012","Zuma","09-02-2012",5321,"compatriots massive investment infrastructure leave power stations rail lines dams roads"
"2012","Zuma","09-02-2012",5322,"industrialise country generate skills boost job creation"
"2012","Zuma","09-02-2012",5323,"convene presidential infrastructure summit discuss implementation plan potential investors social partners"
"2012","Zuma","09-02-2012",5324,"ncop discuss matters relating extension basic services addressing inequalities peace security social cohesion"
"2012","Zuma","09-02-2012",5325,"received lot valuable correspondence run sona"
"2012","Zuma","09-02-2012",5326,"interaction enables touch people"
"2012","Zuma","09-02-2012",5327,"received email relating housing mzukisi mali public servant fingo grahamstown"
"2012","Zuma","09-02-2012",5328,"wrote"
"2012","Zuma","09-02-2012",5329,"income rdp low bond continued date.i children wife"
"2012","Zuma","09-02-2012",5330,"apply rdp told qualify bond risky banks"
"2012","Zuma","09-02-2012",5331,"fortunately address facing mali"
"2012","Zuma","09-02-2012",5332,"announced billion rand guarantee fund promote access loans"
"2012","Zuma","09-02-2012",5333,"pleased report fund start operations april managed national housing finance corporation"
"2012","Zuma","09-02-2012",5334,"scheme enable banks lend people similar situation mali"
"2012","Zuma","09-02-2012",5335,"addition april people earning thousand hundred rand r15 obtain subsidy r83 provinces enable obtain housing finance accredited bank"
"2012","Zuma","09-02-2012",5336,"ungalilahli ithemba mali nabaningi abanye kuzolunga ngenxa yalomxhaso ozotholakala kohulumeni bezifundazwe kanye nalomshwalense omusha ozokwenza kubelula kumabhange ukuthi aniboleke imali"
"2012","Zuma","09-02-2012",5337,"despair mali situation result funding provincial governments insurance scheme easier banks loans"
"2012","Zuma","09-02-2012",5338,"compatriots ongoing concern business communities electricity costs"
"2012","Zuma","09-02-2012",5339,"eskom seek options price increase requirement reduced support economic growth job creation proposals consideration"
"2012","Zuma","09-02-2012",5340,"electricity price path ensure eskom industry remain financially viable sustainable remains affordable poor"
"2012","Zuma","09-02-2012",5341,"achieve sustainability pact required"
"2012","Zuma","09-02-2012",5342,"including business labour municipalities communities customers suppliers"
"2012","Zuma","09-02-2012",5343,"save electricity"
"2012","Zuma","09-02-2012",5344,"medupi kusile power stations operation electricity system tight"
"2012","Zuma","09-02-2012",5345,"play avoid load shedding"
"2012","Zuma","09-02-2012",5346,"increase energy capacity continue searching renewable energy sources solar electricity biofuels implement green economy accord economic stakeholders"
"2012","Zuma","09-02-2012",5347,"date installed solar geysers nationwide"
"2012","Zuma","09-02-2012",5348,"government target million solar geysers"
"2012","Zuma","09-02-2012",5349,"compatriots government continues extend access basic water supply"
"2012","Zuma","09-02-2012",5350,"water access challenge"
"2012","Zuma","09-02-2012",5351,"email mmatsheko pine hammanskraal"
"2012","Zuma","09-02-2012",5352,"writer"
"2012","Zuma","09-02-2012",5353,"called ngobi hammanskraal moretele local municipality people residing aged sick"
"2012","Zuma","09-02-2012",5354,"water past"
"2012","Zuma","09-02-2012",5355,"people rely rain harvest water"
"2012","Zuma","09-02-2012",5356,"water pipes machines installed pressure pump water"
"2012","Zuma","09-02-2012",5357,"office kindly assist powers"
"2012","Zuma","09-02-2012",5358,"minister water environmental affairs investigate matter view finding urgent solution"
"2012","Zuma","09-02-2012",5359,"water expansion delayed country due lack infrastructure.this attended"
"2012","Zuma","09-02-2012",5360,"water augmentation schemes schedule"
"2012","Zuma","09-02-2012",5361,"olifants river water resource steelpoort limpopo province vaal river eastern system secunda mpumalanga komati water augmentation scheme nkangala mpumalanga raising hazelmere dam kwazulu natal clan william dam clan william western cape"
"2012","Zuma","09-02-2012",5362,"addition dams rehabilitated"
"2012","Zuma","09-02-2012",5363,"relation announcements united nations cop17 climate change conference amount million rand invested deal issue acid mine drainage witwatersrand"
"2012","Zuma","09-02-2012",5364,"opportunity congratulate inter ministerial committee cop17 conference huge success final outcome cop17 historic precedent setting ranking conference kyoto protocol adopted"
"2012","Zuma","09-02-2012",5365,"building success cop17 participate rio summit brazil marks 10th anniversary world summit sustainable development"
"2012","Zuma","09-02-2012",5366,"intensive focus education paying"
"2012","Zuma","09-02-2012",5367,"pleased matric percentage pass upward trend.we congratulate teachers learners parents communities efforts"
"2012","Zuma","09-02-2012",5368,"continue invest producing teachers teach mathematics science languages"
"2012","Zuma","09-02-2012",5369,"compatriots call teachers school class time teaching hours day remains pivotal success"
"2012","Zuma","09-02-2012",5370,"teacher unions supporting campaign"
"2012","Zuma","09-02-2012",5371,"major achievement doubling grade enrolment"
"2012","Zuma","09-02-2012",5372,"poised meet target coverage grade"
"2012","Zuma","09-02-2012",5373,"fight poverty inequality learners school million learners attend fee schools million benefit government"
"2012","Zuma","09-02-2012",5374,"school feeding scheme"
"2012","Zuma","09-02-2012",5375,"national government instituted section intervention eastern cape assist department education improve delivery education"
"2012","Zuma","09-02-2012",5376,"included delivery textbooks payment scholar transport excess teachers poor culture learning teaching"
"2012","Zuma","09-02-2012",5377,"implementation intervention continue province regard"
"2012","Zuma","09-02-2012",5378,"sizimisele ukwenza immeko yemfundo ibengcono empuma koloni"
"2012","Zuma","09-02-2012",5379,"keen improve education situation eastern cape"
"2012","Zuma","09-02-2012",5380,"call stakeholders turnaround success"
"2012","Zuma","09-02-2012",5381,"compatriots fifa soccer world cup resolved legacy promote universal access education"
"2012","Zuma","09-02-2012",5382,"school attendance country close percent compulsory band age.but remain concerned report household survey children band school"
"2012","Zuma","09-02-2012",5383,"grade drop outs rural farm western cape"
"2012","Zuma","09-02-2012",5384,"national government closely western cape government trace learners provide support lose future"
"2012","Zuma","09-02-2012",5385,"education exceeding targets"
"2012","Zuma","09-02-2012",5386,"close learners workplace learning opportunities past artisans completed trade tests"
"2012","Zuma","09-02-2012",5387,"siyajabula ukubona ukuthi liyanda inani lentsha efunda amakhono kulamakolishi abizwa phecelezi ngama education training colleges"
"2012","Zuma","09-02-2012",5388,"siyaninxusa bazali ukuthi nigqugquzele izingane zifunde kulamakolishi"
"2012","Zuma","09-02-2012",5389,"akufanele zicabange ukuthi imisebenzi ifundelwa emanyuvesi kuphela"
"2012","Zuma","09-02-2012",5390,"siyawadinga amakhono atholakala kulamakolishi"
"2012","Zuma","09-02-2012",5391,"pleased growing people learning skills education training colleges"
"2012","Zuma","09-02-2012",5392,"pleading parents encourage children study colleges"
"2012","Zuma","09-02-2012",5393,"training obtained universities"
"2012","Zuma","09-02-2012",5394,"skills obtained colleges"
"2012","Zuma","09-02-2012",5395,"expand access tertiary education announcement million rand utilised assist students pay debts institutions learning"
"2012","Zuma","09-02-2012",5396,"compatriots friends congratulate health sector national aids council led republic success hiv aids programme"
"2012","Zuma","09-02-2012",5397,"treatment prevention mother child transmission prevention efforts accelerated"
"2012","Zuma","09-02-2012",5398,"encourage live healthier lives reduce impact communicable diseases diabetes heart disease hypertension"
"2012","Zuma","09-02-2012",5399,"compatriots friends mark centenary natives land act percent land people"
"2012","Zuma","09-02-2012",5400,"constitution requires realise restitution land rights dispossessed law"
"2012","Zuma","09-02-2012",5401,"distributed target land redistribution set"
"2012","Zuma","09-02-2012",5402,"process slow tedious agreement buyer seller option address question"
"2012","Zuma","09-02-2012",5403,"introduced policy framework green paper land reform"
"2012","Zuma","09-02-2012",5404,"urge public participate process improving land redistribution reform reverse impact act"
"2012","Zuma","09-02-2012",5405,"compatriots economic transformation amending broad based black economic empowerment act pdf"
"2012","Zuma","09-02-2012",5406,"amendments establish statutory commission deal compliance circumvention"
"2012","Zuma","09-02-2012",5407,"proposed law criminalise fronting forms empowerment misrepresentation"
"2012","Zuma","09-02-2012",5408,"issues disability directed government departments ensure meet target set ago people employed public service disabled persons"
"2012","Zuma","09-02-2012",5409,"women empowerment gender equality bill promote compliance government private sector provide sanctions compliance"
"2012","Zuma","09-02-2012",5410,"nedlac process atypical forms employment labour broking completed"
"2012","Zuma","09-02-2012",5411,"government seeks eliminate forms abusive practices inherent labour broking strengthen protection vulnerable workers"
"2012","Zuma","09-02-2012",5412,"trust common ground found matter"
"2012","Zuma","09-02-2012",5413,"compatriots commitment accelerate fight crime corruption"
"2012","Zuma","09-02-2012",5414,"crime statistics period country witnessed decline reported crimes compared previous"
"2012","Zuma","09-02-2012",5415,"complacent"
"2012","Zuma","09-02-2012",5416,"continuing implement programmes feel safe safe"
"2012","Zuma","09-02-2012",5417,"continue improve performance including fight corruption"
"2012","Zuma","09-02-2012",5418,"multi agency procurement led national treasury sars financial intelligence centre reviewing entire procurement system ensure money spending"
"2012","Zuma","09-02-2012",5419,"initiatives include vetting supply chain personnel government departments"
"2012","Zuma","09-02-2012",5420,"improve security department home affairs signed memorandum understanding banking industry roll online fingerprint verification system participating banks assist fraud prevention detection"
"2012","Zuma","09-02-2012",5421,"compatriots friends provinces improve governance systems administration"
"2012","Zuma","09-02-2012",5422,"include gauteng improve health service delivery free transport roads limpopo improve governance financial administration departments including provincial treasury"
"2012","Zuma","09-02-2012",5423,"launch corruption watch cosatu recent agreement government business implement anti corruption programmes"
"2012","Zuma","09-02-2012",5424,"interventions complement government combating corruption"
"2012","Zuma","09-02-2012",5425,"compatriots friends promoting social cohesion undertake continue heritage projects"
"2012","Zuma","09-02-2012",5426,"museums centres unveiled include matola raid museum maputo ncome museum kwazulu natal phase freedom park museum steve biko heritage centre ginsberg king williamstown"
"2012","Zuma","09-02-2012",5427,"prioritised homes graves anc presidents national heroes including thomas maphikela lillian ngoyi walter albertina sisulu griffiths victoria mxenge robert sobukwe"
"2012","Zuma","09-02-2012",5428,"memorial sites prioritised include pondo revolt sites frontier wars revolt women free anti pass revolt women zeerust rocklands civic centre mitchells plein united democratic front formed gugulethu monument cape town"
"2012","Zuma","09-02-2012",5429,"process purchasing rehabilitating winnie mandela house brandfort dr"
"2012","Zuma","09-02-2012",5430,"moroka house thaba nchu bram fischer house westdene"
"2012","Zuma","09-02-2012",5431,"additional projects include launch dube tradeport unveiling statue john dube king shaka international airport month renaming kings house presidential residence durban dr dube"
"2012","Zuma","09-02-2012",5432,"presidential guest house pretoria named sefako makgatho diplomatic guest house pretoria late prolific diplomat johnny makatini"
"2012","Zuma","09-02-2012",5433,"government table national traditional affairs bill makes provision recognition khoi san communities leadership structures"
"2012","Zuma","09-02-2012",5434,"remember khoi san people brutalised colonialists extinct undermined language identity"
"2012","Zuma","09-02-2012",5435,"free democratic ignore correct past"
"2012","Zuma","09-02-2012",5436,"discussed matter extensively khoi san community met cape town agreed redress injustices past"
"2012","Zuma","09-02-2012",5437,"compatriots seat government majestic union buildings mark existence planning start mark centenary"
"2012","Zuma","09-02-2012",5438,"fellow perform sports"
"2012","Zuma","09-02-2012",5439,"star performer oscar pistorius set standard winning laureus sportsperson disability award.congratulations achievement"
"2012","Zuma","09-02-2012",5440,"congratulate national women"
"2012","Zuma","09-02-2012",5441,"soccer team banyana banyana qualifying london olympics time"
"2012","Zuma","09-02-2012",5442,"support"
"2012","Zuma","09-02-2012",5443,"honour host cup nations replacing libya unable"
"2012","Zuma","09-02-2012",5444,"compatriots opportunity extend heartiest congratulations wishes mama rebecca kotane wife anc treasurer moses kotane sacp secretary sunday 12th february"
"2012","Zuma","09-02-2012",5446,"guild methodist church southern amadodana asewesile celebrating"
"2012","Zuma","09-02-2012",5447,"centenary celebration omama besililo united congregational church"
"2012","Zuma","09-02-2012",5448,"successful celebrations"
"2012","Zuma","09-02-2012",5449,"compatriots outlined busy infrastructure implementation programme"
"2012","Zuma","09-02-2012",5450,"appeal people join hands deal decisively triple challenges unemployment poverty inequality"
"2012","Zuma","09-02-2012",5451,"hands"
"2012","Zuma","09-02-2012",5452,"equal task"
"2012","Zuma","09-02-2012",5453,"tomorrow internalise words anc women"
"2012","Zuma","09-02-2012",5454,"league founding charlotte maxeke presidential address national council women"
"2012","Zuma","09-02-2012",5456,"kill spirit live people live"
"2012","Zuma","09-02-2012",5457,"rise bring"
"2013","Zuma","14-02-2013",5459,"february national assembly national council provinces ncop national assembly ncop republic kgalema motlanthe thabo mbeki mbeki de klerk de klerk presidents ms phumzile mlambo ngcuka baleka mbete justice republic esteemed judiciary peeroo sadc parliamentary forum ministers ministers distinguished premiers speakers provinces salga local government leadership national house traditional leaders heads chapter institutions governor reserve bank ms gill marcus national planning commission anc cyril ramaphosa anc officials leaders business sports traditional religious sectors diplomatic corps special distinguished guests fellow evening sanibonani nonke molweni dumelang"
"2013","Zuma","14-02-2013",5460,"presiding officers affording opportunity share programme action joint sitting parliament"
"2013","Zuma","14-02-2013",5461,"greet watching broadcast homes gcis viewing centres country including khayelitsha nyanga gugulethu cape town"
"2013","Zuma","14-02-2013",5462,"extend gratitude contributed preparation address"
"2013","Zuma","14-02-2013",5463,"received messages email twitter facebook"
"2013","Zuma","14-02-2013",5464,"spent time grade learners shared views contained speech"
"2013","Zuma","14-02-2013",5465,"found inputs informative enriching"
"2013","Zuma","14-02-2013",5466,"compatriots friends 15th august national planning commission handed national development plan vision country august house"
"2013","Zuma","14-02-2013",5467,"ndp proposals tackling poverty inequality unemployment"
"2013","Zuma","14-02-2013",5468,"roadmap water electricity sanitation jobs housing public transport adequate nutrition education social protection quality healthcare recreation clean environment"
"2013","Zuma","14-02-2013",5469,"achievement goals proven difficult recent past due global economic recession"
"2013","Zuma","14-02-2013",5470,"crisis eurozone affects economy eurozone major trading partner accounting cent exports"
"2013","Zuma","14-02-2013",5471,"gdp growth expected average 2.5 cent 3.1 previous"
"2013","Zuma","14-02-2013",5472,"growth rates excess cent create jobs"
"2013","Zuma","14-02-2013",5473,"national development plan outlines interventions economy footing"
"2013","Zuma","14-02-2013",5474,"target job creation set million economy grow threefold create desired jobs"
"2013","Zuma","14-02-2013",5475,"meeting business community sector economy grow fold remove obstacles"
"2013","Zuma","14-02-2013",5476,"engage business labour social partners pursuit solutions"
"2013","Zuma","14-02-2013",5477,"single force acting individually achieve objectives set"
"2013","Zuma","14-02-2013",5478,"report progress nation address discuss programme action"
"2013","Zuma","14-02-2013",5479,"priorities education health fight crime creating decent rural development land reform"
"2013","Zuma","14-02-2013",5480,"addressed nation government’s infrastructure plans"
"2013","Zuma","14-02-2013",5481,"march starting government spent billion rand infrastructure"
"2013","Zuma","14-02-2013",5482,"projects implemented country"
"2013","Zuma","14-02-2013",5483,"discuss"
"2013","Zuma","14-02-2013",5484,"construction phase mokolo crocodile river water augmentation commenced provide water required matimba medupi power stations"
"2013","Zuma","14-02-2013",5485,"construction bulk water distribution system de hoop dam october supply water sekhukhune waterberg capricorn district municipalities"
"2013","Zuma","14-02-2013",5486,"shift transportation coal road rail mpumalanga protect provincial roads"
"2013","Zuma","14-02-2013",5487,"construction majuba rail coal line begin"
"2013","Zuma","14-02-2013",5488,"committed improve movement economic integration durban free gauteng logistics industrial corridor"
"2013","Zuma","14-02-2013",5489,"regard substantial underway develop city deep inland terminal gauteng"
"2013","Zuma","14-02-2013",5490,"initial commenced expansion pier durban port"
"2013","Zuma","14-02-2013",5491,"thirdly land purchased development dug port durban airport"
"2013","Zuma","14-02-2013",5492,"eastern cape officially port ngqura construction underway develop major transhipment hub"
"2013","Zuma","14-02-2013",5493,"umzimvubu dam critical rural livelihoods"
"2013","Zuma","14-02-2013",5494,"preparatory commenced construction begin"
"2013","Zuma","14-02-2013",5495,"upgrading mthatha airport runway terminal construction nkosi dalibhunga mandela legacy road bridge underway"
"2013","Zuma","14-02-2013",5496,"north west fast tracked light huge backlogs province electricity schools clinics roads water"
"2013","Zuma","14-02-2013",5497,"improve transportation iron ore west coast country expanded rail capacity delivery locomotives"
"2013","Zuma","14-02-2013",5498,"phase expansion increase iron ore port capacity saldanha million tons annum officially completed september"
"2013","Zuma","14-02-2013",5499,"construction taking cities cape town nelson mandela bay rustenburg ethekwini tshwane integrate modes transport bus taxi train"
"2013","Zuma","14-02-2013",5500,"energy sector laid kilometres electricity transmission lines connect fast growing economic centres bring power rural"
"2013","Zuma","14-02-2013",5501,"addition government signed contracts r47 billion renewable energy programme"
"2013","Zuma","14-02-2013",5502,"involves projects wind solar hydro technologies developed eastern cape western cape northern cape free"
"2013","Zuma","14-02-2013",5503,"established million rand national green fund"
"2013","Zuma","14-02-2013",5504,"date million rand investments green economy projects approved municipalities organs community organisations private sector provinces"
"2013","Zuma","14-02-2013",5505,"rolled solar water geysers january poor households running hot water"
"2013","Zuma","14-02-2013",5506,"scored successes extending basic services infrastructure programme"
"2013","Zuma","14-02-2013",5507,"close households connected national electricity grid"
"2013","Zuma","14-02-2013",5508,"recall census outlined successes extending basic services"
"2013","Zuma","14-02-2013",5509,"report households access electricity 12.1 million translates"
"2013","Zuma","14-02-2013",5510,"households access water"
"2013","Zuma","14-02-2013",5511,"prepare advanced economy develop expand broadband network"
"2013","Zuma","14-02-2013",5512,"private public sector laid km fibre optic cables"
"2013","Zuma","14-02-2013",5513,"plan achieve broadband internet penetration"
"2013","Zuma","14-02-2013",5514,"regard social infrastructure total schools built march eastern cape replacing mud schools"
"2013","Zuma","14-02-2013",5515,"construction expected begin september sites universities northern cape mpumalanga"
"2013","Zuma","14-02-2013",5516,"week published infrastructure development bill public comment"
"2013","Zuma","14-02-2013",5517,"cracking corruption tender fraud price fixing infrastructure programme"
"2013","Zuma","14-02-2013",5518,"collected substantial dossier information improper conduct construction companies"
"2013","Zuma","14-02-2013",5519,"subject formal processes competition commission law enforcement authorities"
"2013","Zuma","14-02-2013",5520,"infrastructure development programme valuable source learning government"
"2013","Zuma","14-02-2013",5521,"ahead fast track projects picc announced"
"2013","Zuma","14-02-2013",5522,"lessons coordinate integrate focus implementation"
"2013","Zuma","14-02-2013",5523,"past demonstrated intervenes strongly consistently key industries external internal threats happened manufacturing sector"
"2013","Zuma","14-02-2013",5524,"revitalization train bus production drive local procurement"
"2013","Zuma","14-02-2013",5525,"prasa transnet committed hundreds billions rands improving commuter freight train network"
"2013","Zuma","14-02-2013",5526,"clothing textiles footwear industry stabilised steadily falling employment"
"2013","Zuma","14-02-2013",5527,"clothing support scheme broad financial support saving factories jobs"
"2013","Zuma","14-02-2013",5528,"broader economic transformation revised broad based black economic empowerment act codes finalised"
"2013","Zuma","14-02-2013",5529,"development black owned enterprises black industrialists prioritised"
"2013","Zuma","14-02-2013",5530,"government programmes supporting business"
"2013","Zuma","14-02-2013",5531,"key project presidency government departments pay smmes days"
"2013","Zuma","14-02-2013",5532,"departments required submit monthly reports monitor progress regard"
"2013","Zuma","14-02-2013",5533,"decision accounting officers fail execute directive consequences"
"2013","Zuma","14-02-2013",5534,"nation address announced job fund billion rand approved projects create jobs"
"2013","Zuma","14-02-2013",5535,"population age"
"2013","Zuma","14-02-2013",5536,"country crisis youth unemployment"
"2013","Zuma","14-02-2013",5537,"constituencies nedlac discuss youth employment incentives"
"2013","Zuma","14-02-2013",5538,"pleased discussions concluded agreement reached key principles"
"2013","Zuma","14-02-2013",5539,"parties sign accord month"
"2013","Zuma","14-02-2013",5540,"incentives add government empower youth"
"2013","Zuma","14-02-2013",5541,"owned companies provide apprenticeships learnerships urge increased"
"2013","Zuma","14-02-2013",5542,"appeal private sector absorb fet graduates awaiting placements"
"2013","Zuma","14-02-2013",5543,"department rural development land reform runs national rural youth services corps enrolled people training programmes"
"2013","Zuma","14-02-2013",5544,"department planning rural youth hubs province including poorest districts country"
"2013","Zuma","14-02-2013",5545,"expanded public programme community programme absorb people"
"2013","Zuma","14-02-2013",5546,"solution youth unemployment"
"2013","Zuma","14-02-2013",5547,"identified tourism job drivers"
"2013","Zuma","14-02-2013",5548,"tourist arrivals grew impressive 10.7 percent january september global average"
"2013","Zuma","14-02-2013",5549,"ironically success africa’s national conservation effort resulting worlds rhino population conserved resulted country targeted international poaching syndicates"
"2013","Zuma","14-02-2013",5550,"recipient transit countries vietnam thailand china intensifying efforts combat increasing scourge"
"2013","Zuma","14-02-2013",5551,"mining historically backbone economy faced difficulties recent months"
"2013","Zuma","14-02-2013",5552,"sector hit wild cat strikes tragedy marikana people killed"
"2013","Zuma","14-02-2013",5553,"established inter ministerial committee senior cabinet ministers assist families difficult period"
"2013","Zuma","14-02-2013",5554,"judicial commission inquiry led judge ian farlam continues"
"2013","Zuma","14-02-2013",5555,"restore social stability"
"2013","Zuma","14-02-2013",5556,"government labour form cosatu nactu fedusa business unity sa black business council community sector met october reached agreement laid basis return mining industry"
"2013","Zuma","14-02-2013",5557,"agreed strengthen collective bargaining address housing mining towns support national infrastructure programme address youth unemployment identify measures reduce inequalities"
"2013","Zuma","14-02-2013",5558,"underway team report due specific plans rustenburg lephalale emalahleni west rand welkom klerksdorp burgersfort steelport carletonville madibeng"
"2013","Zuma","14-02-2013",5559,"weeks ago meeting pretoria sir john parker chairman anglo american plc discuss reported plans restructure retrench workers anglo american platinum"
"2013","Zuma","14-02-2013",5560,"compatriots policy level managed bring certainty mining sector"
"2013","Zuma","14-02-2013",5561,"nationalisation debate laid rest december ruling party’s national conference"
"2013","Zuma","14-02-2013",5562,"ensuring public services provide people continue provided people tomorrow requires suitable tax policies generate sufficient revenue pay services"
"2013","Zuma","14-02-2013",5563,"time time commissioned studies tax policies evaluate extent meet requirements fiscus"
"2013","Zuma","14-02-2013",5564,"minister finance commissioning study current tax policies revenue base support public spending"
"2013","Zuma","14-02-2013",5565,"study evaluate current mining royalties regime regard ability suitably serve people"
"2013","Zuma","14-02-2013",5566,"distinguished guests year’s address raised issue gap market people earn qualify rdp house bank mortgage bond"
"2013","Zuma","14-02-2013",5567,"april december provincial departments committed budget million rand human settlements development grant programme finance linked individual subsidy programme"
"2013","Zuma","14-02-2013",5568,"money national housing finance corporation appointed deliver houses people gap market twelve registered projects"
"2013","Zuma","14-02-2013",5569,"total million rand amount date"
"2013","Zuma","14-02-2013",5570,"projects include walmer link eastern cape lady selbourne nelmapius bohlabela borwa cosmo city fleurhof gauteng intabazwe corridor housing free seraleng north west"
"2013","Zuma","14-02-2013",5571,"implementation gap housing projects underway"
"2013","Zuma","14-02-2013",5572,"compatriots friends education pleased grade pass rate finally upward trend"
"2013","Zuma","14-02-2013",5573,"congratulate class teachers parents communities continued improvement"
"2013","Zuma","14-02-2013",5574,"congratulate top province gauteng top grade learner miss madikgetho komane sekhukhune district limpopo special guest"
"2013","Zuma","14-02-2013",5575,"annual national assessments schools powerful tool assessing health education system"
"2013","Zuma","14-02-2013",5576,"improvement ana results improve maths science technology"
"2013","Zuma","14-02-2013",5577,"department basic education establish national task team strengthen implementation mathematics science technology strategy"
"2013","Zuma","14-02-2013",5578,"urge private sector partner government establishing adopting sponsoring maths science academies saturday schools"
"2013","Zuma","14-02-2013",5579,"compatriots pleased growth childhood education programmes including grade"
"2013","Zuma","14-02-2013",5580,"pleased adult education programme khari gude reached 2,2 million people"
"2013","Zuma","14-02-2013",5581,"continue encourage people walks stop learning"
"2013","Zuma","14-02-2013",5582,"inspired accomplished musician special guest sipho hotstix mabuse obtained matric age"
"2013","Zuma","14-02-2013",5583,"declared education apex priority"
"2013","Zuma","14-02-2013",5584,"country realising education essential service nation"
"2013","Zuma","14-02-2013",5585,"education essential service taking constitutional rights teachers workers strike"
"2013","Zuma","14-02-2013",5586,"means education sector society education happening"
"2013","Zuma","14-02-2013",5587,"successful societies common invested education"
"2013","Zuma","14-02-2013",5588,"decent salaries conditions service play role attracting motivating retaining skilled teachers"
"2013","Zuma","14-02-2013",5589,"regard establish presidential remuneration commission investigate appropriateness remuneration conditions service provided employees"
"2013","Zuma","14-02-2013",5590,"directed priority teachers"
"2013","Zuma","14-02-2013",5591,"commission assess return investment"
"2013","Zuma","14-02-2013",5592,"elevating education rightful improvement quality learning teaching management schools"
"2013","Zuma","14-02-2013",5593,"improvement attitudes posture outcomes"
"2013","Zuma","14-02-2013",5594,"educators parents community stakeholders schools centres excellence"
"2013","Zuma","14-02-2013",5595,"ago low life expectancy experts suggested life expectancy"
"2013","Zuma","14-02-2013",5596,"reason delighted late studies medical research council lancet medical journal reporting dramatic increase life expectancy average baseline"
"2013","Zuma","14-02-2013",5597,"reports noted significant decreases infant mortality"
"2013","Zuma","14-02-2013",5598,"increased life expectancy key country’s development"
"2013","Zuma","14-02-2013",5599,"people returning productive economically socially"
"2013","Zuma","14-02-2013",5600,"family structure increasingly stable parents live care children"
"2013","Zuma","14-02-2013",5601,"complacent light achievements"
"2013","Zuma","14-02-2013",5602,"infection rate hiv tb integrated services"
"2013","Zuma","14-02-2013",5603,"continuing research"
"2013","Zuma","14-02-2013",5604,"discovered candidate drug treat malaria"
"2013","Zuma","14-02-2013",5605,"addition researchers centre aids programme research consortium discovered broad neutralising antibodies hiv"
